row_id	blocker	evidence_class	source	locator	state_at_freeze	state_today	capability	note
P A14	INTRO-EDITOR-UNREAD-CONTROLS	RECON-DOC	_audit/2026-09-19-profile-modals-measured.md	L94	GAP	GAP	Postal code	section 2; the only four W+GAP rows in block A once the contact panel A26-A29 and the verification-gated A24 are set aside, consistent with the ledger charging boundary 'none' since /in/me/edit/intro/ is already exempted from /edit/. Editor enumerated live 2026-09-19: 11 fields, of which FIVE resolve to no accessible name by any route. A14 postal code, A15 location display and A22 primary position are NOT DRAWN, render gate closed by scrolling 3 scrollable boxes twice with the count held at 11. A9 remains UNRESOLVED between two unnamed switches || VERIFIED BY skew-gate before pasting: I re-ran the elimination rather than inheriting it. The W+GAP frozen rows in block A are exactly A9 A14 A15 A22 A24 A26 A27 A28 A29, so setting aside A24 and the contact panel leaves exactly these four. Ledger publishes 4 rows at 4W: count and split both close. Strength is ELIMINATION within a bounded block, which is checkable and was checked.
P A15	INTRO-EDITOR-UNREAD-CONTROLS	RECON-DOC	_audit/2026-09-19-profile-modals-measured.md	L94	GAP	GAP	Location display choice	section 2; the only four W+GAP rows in block A once the contact panel A26-A29 and the verification-gated A24 are set aside, consistent with the ledger charging boundary 'none' since /in/me/edit/intro/ is already exempted from /edit/. Editor enumerated live 2026-09-19: 11 fields, of which FIVE resolve to no accessible name by any route. A14 postal code, A15 location display and A22 primary position are NOT DRAWN, render gate closed by scrolling 3 scrollable boxes twice with the count held at 11. A9 remains UNRESOLVED between two unnamed switches || VERIFIED BY skew-gate before pasting: I re-ran the elimination rather than inheriting it. The W+GAP frozen rows in block A are exactly A9 A14 A15 A22 A24 A26 A27 A28 A29, so setting aside A24 and the contact panel leaves exactly these four. Ledger publishes 4 rows at 4W: count and split both close. Strength is ELIMINATION within a bounded block, which is checkable and was checked.
P A22	INTRO-EDITOR-UNREAD-CONTROLS	RECON-DOC	_audit/2026-09-19-profile-modals-measured.md	L94	GAP	GAP	Primary Position(s) -- which current role shows in the intro	section 2; the only four W+GAP rows in block A once the contact panel A26-A29 and the verification-gated A24 are set aside, consistent with the ledger charging boundary 'none' since /in/me/edit/intro/ is already exempted from /edit/. Editor enumerated live 2026-09-19: 11 fields, of which FIVE resolve to no accessible name by any route. A14 postal code, A15 location display and A22 primary position are NOT DRAWN, render gate closed by scrolling 3 scrollable boxes twice with the count held at 11. A9 remains UNRESOLVED between two unnamed switches || VERIFIED BY skew-gate before pasting: I re-ran the elimination rather than inheriting it. The W+GAP frozen rows in block A are exactly A9 A14 A15 A22 A24 A26 A27 A28 A29, so setting aside A24 and the contact panel leaves exactly these four. Ledger publishes 4 rows at 4W: count and split both close. Strength is ELIMINATION within a bounded block, which is checkable and was checked.
P A23	MOBILE-APP-ONLY	RECON-CENSUS-COMMITTED	_audit/2026-09-05-decide-retire-rulings.md	S1,990bbd3	GAP	EXCLUDED-RULED	Name pronunciation audio	sole row, retired, flipped
P A24	UNASSIGNED	UNASSIGNED	-	-	GAP	GAP	ID name as additional name	no committed source names this row against any blocker
P A25	CONTACT-INFO-PANEL	RECON-DOC	_audit/2026-09-19-profile-modals-measured.md	L145	GAP	GAP	Contact info panel	section 3; exact 1R/4W match to the ledger. Entry control measured live 2026-09-19: NAMED BUT INERT on both renders (named 1 on /in/me/, 2 on the intro editor, zero carrying aria-haspopup, aria-expanded or aria-controls). Nothing declares that it opens anything, so the next unit of work is a declared route, not a WriteSpec. NOT in the 2026-09-05 wave's scope -- the one genuinely unworked blocker of four || VERIFIED BY skew-gate before pasting: the 1R/4W claim checks out -- A25 is R and A26-A29 are W -- against a ledger publishing 5 rows at 1R/4W, so COUNT AND SPLIT BOTH CLOSE. All five are frozen-GAP and unassigned.
P A26	CONTACT-INFO-PANEL	RECON-DOC	_audit/2026-09-19-profile-modals-measured.md	L145	GAP	GAP	Website on profile	section 3; exact 1R/4W match to the ledger. Entry control measured live 2026-09-19: NAMED BUT INERT on both renders (named 1 on /in/me/, 2 on the intro editor, zero carrying aria-haspopup, aria-expanded or aria-controls). Nothing declares that it opens anything, so the next unit of work is a declared route, not a WriteSpec. NOT in the 2026-09-05 wave's scope -- the one genuinely unworked blocker of four || VERIFIED BY skew-gate before pasting: the 1R/4W claim checks out -- A25 is R and A26-A29 are W -- against a ledger publishing 5 rows at 1R/4W, so COUNT AND SPLIT BOTH CLOSE. All five are frozen-GAP and unassigned.
P A27	CONTACT-INFO-PANEL	RECON-DOC	_audit/2026-09-19-profile-modals-measured.md	L145	GAP	GAP	Phone number on profile	section 3; exact 1R/4W match to the ledger. Entry control measured live 2026-09-19: NAMED BUT INERT on both renders (named 1 on /in/me/, 2 on the intro editor, zero carrying aria-haspopup, aria-expanded or aria-controls). Nothing declares that it opens anything, so the next unit of work is a declared route, not a WriteSpec. NOT in the 2026-09-05 wave's scope -- the one genuinely unworked blocker of four || VERIFIED BY skew-gate before pasting: the 1R/4W claim checks out -- A25 is R and A26-A29 are W -- against a ledger publishing 5 rows at 1R/4W, so COUNT AND SPLIT BOTH CLOSE. All five are frozen-GAP and unassigned.
P A28	CONTACT-INFO-PANEL	RECON-DOC	_audit/2026-09-19-profile-modals-measured.md	L145	GAP	GAP	Instant messenger accounts on profile	section 3; exact 1R/4W match to the ledger. Entry control measured live 2026-09-19: NAMED BUT INERT on both renders (named 1 on /in/me/, 2 on the intro editor, zero carrying aria-haspopup, aria-expanded or aria-controls). Nothing declares that it opens anything, so the next unit of work is a declared route, not a WriteSpec. NOT in the 2026-09-05 wave's scope -- the one genuinely unworked blocker of four || VERIFIED BY skew-gate before pasting: the 1R/4W claim checks out -- A25 is R and A26-A29 are W -- against a ledger publishing 5 rows at 1R/4W, so COUNT AND SPLIT BOTH CLOSE. All five are frozen-GAP and unassigned.
P A29	CONTACT-INFO-PANEL	RECON-DOC	_audit/2026-09-19-profile-modals-measured.md	L145	GAP	GAP	Birthday on profile, and its visibility	section 3; exact 1R/4W match to the ledger. Entry control measured live 2026-09-19: NAMED BUT INERT on both renders (named 1 on /in/me/, 2 on the intro editor, zero carrying aria-haspopup, aria-expanded or aria-controls). Nothing declares that it opens anything, so the next unit of work is a declared route, not a WriteSpec. NOT in the 2026-09-05 wave's scope -- the one genuinely unworked blocker of four || VERIFIED BY skew-gate before pasting: the 1R/4W claim checks out -- A25 is R and A26-A29 are W -- against a ledger publishing 5 rows at 1R/4W, so COUNT AND SPLIT BOTH CLOSE. All five are frozen-GAP and unassigned.
P B10	OPEN-PROFILE-SETTING	RECON-DOC	_audit/2026-09-05-profile-rest.md	L335,L343	GAP	EXCLUDED-RULED	Open Profile setting (who may message without connecting)	section 4 names this row verbatim rather than by a delegated lookup -- it quotes profile.md:226 under a heading reading ROW 78 OPEN-PROFILE-SETTING. Corroborated 2026-09-19: the settings index was re-read at its already-admitted address and draws 20 distinct /mypreferences/ addresses, NONE of which is this toggle, so the allowlist +1 charged against this row still stands for an unknown
P D24	UNASSIGNED	UNASSIGNED	-	-	GAP	GAP	Open to volunteering	no committed source names this row against any blocker
P D25	ADD-SECTION-MENU	RECON-CENSUS-COMMITTED	_audit/_census/profile.md	D25	GAP	GAP	"Add profile section" menu contents	STRENGTH: MODERATE -- the blocker is named in this row's own note, about this row, but as a COST correction rather than as an assignment: "THEREFORE ADD-SECTION-MENU IS MIS-COSTED IN SECTION 3 OF THE BLOCKER LEDGER, WHICH FILES IT boundary: none." What raises it above a mention is that the blocker is named for exactly this capability, and the ledger publishes 1 row / 1R against a row that is R. The count axis is weak at published=1; the R/W match and the topical identity carry it.
P D27	MULTILANG-PROFILE	RECON-DOC	_audit/2026-09-05-profile-rest.md	L297	GAP	GAP	Create / delete a secondary-language profile	section 3 heads itself ROW 72 MULTILANG-PROFILE and names Census D27 and D28; scripts/_probe_badge_and_language_affordances.py states the same pairing in its docstring and is tracked. The live probe recorded there found the phrase profile language rendering on /in/me/, an already-admitted address, which refutes the allowlist +1 charge for the read half of this pair
P D28	MULTILANG-PROFILE	RECON-DOC	_audit/2026-09-05-profile-rest.md	L297	GAP	GAP	View a profile in multiple languages	section 3 heads itself ROW 72 MULTILANG-PROFILE and names Census D27 and D28; scripts/_probe_badge_and_language_affordances.py states the same pairing in its docstring and is tracked. The live probe recorded there found the phrase profile language rendering on /in/me/, an already-admitted address, which refutes the allowlist +1 charge for the read half of this pair
P D29	LEARNING-CERTIFICATE	RECON-DOC	_audit/2026-09-05-settings-tail.md	L226	GAP	GAP	Add a LinkedIn Learning certificate of completion to the profile	section 2.3 blocker-to-row table; the doc states its own method -- row-level lookup delegated, verified against the ranked table counts and R/W splits
P H10	SERVICES-PAGE-SURFACE	RECON-DOC	_audit/2026-09-05-lead-rulings-round-two.md	L69-L76	GAP	GAP	Turn off / manage services reviews	as P H1 -- one of the eleven rows of profile.md section H, whose 1R/10W split matches blocker 21's published 1R/10W exactly. A W row.
P H11	SERVICES-PAGE-SURFACE	RECON-DOC	_audit/2026-09-05-lead-rulings-round-two.md	L69-L76	GAP	GAP	"Providing services" section as rendered on the profile	as P H1 -- one of the eleven rows of profile.md section H, whose 1R/10W split matches blocker 21's published 1R/10W exactly. This is the single R row, and the ledger publishes exactly one.
P I13	OPEN-TO-WORK-MODAL	RECON-DOC	_audit/2026-09-19-profile-modals-measured.md	L-AmendE	GAP	GAP	Minimum pay preference	amendment E: blocker 20's rows identified by FROZEN-SET MEMBERSHIP, which is what my first handover got wrong. Verified at 1c08e5f -- J92-J98 and P I13-I16 were GAP there (11 rows, all W, matching the published 11/11W), while P I2-I12 were ALREADY EXCLUDED-RULED at the freeze and so were never in the divided set. Six of these (J92-J97) were moved to EXCLUDED-RULED by 539752b on their profile twins; membership is unchanged because the map's spine is the frozen set || VERIFIED BY skew-gate before pasting, and this REPLACES eleven lines I refused at 3a1e2df. Those named P I2-I12, which were EXCLUDED-RULED AT THE FROZEN COMMIT and so were never in the 409-row set the ledger divided. These eleven are: all frozen-GAP, all unassigned, and exactly the ledger's published 11 with zero headroom left -- the count closes and cannot be extended without tripping the over-count guard. THE SOURCE IS ITSELF A CORRECTION: Amendment E is headed "SECTION 1 IS WRONG. Blocker 20 is not a closed door" and retracts its own document's headline. A source correcting itself outranks a confident source with nothing at stake. STATE NOTE, because it changes the verdict and not the membership: six of these (J 92-97) moved GAP -> EXCLUDED-RULED in 539752b during this session, so the blocker reads LIVE at 5 still-GAP rows (J 98, P I13-I16) rather than 11. Membership is a fact about the FROZEN set; state_today is a separate column. R/W NOT FULLY CHECKED, and said rather than glossed: the ledger publishes 11W, P I13-I16 are W in profile.md, but jobs.md carries no R/W column, so the split closes on four of eleven and is consistent with the rest. || ELIMINATION DOES NOT CLOSE THIS SET, checked 2026-09-19 with a STRUCTURAL enumerator after a lexical one proved lossy. jobs.md section F "Job preferences and Open to Work" holds NINE frozen-GAP rows (J 92-100), not seven, and profile block I holds four (I13-I16): THIRTEEN candidates for ELEVEN published slots. The source selects eleven and does not say why J 99 and J 100 are dropped -- and its own section 1.1 calls the live twin "Nine GAP rows (J92-J100)". The visible structural reason is that the document's cross-slice pairing table pairs J92-J98 with profile I-rows and pairs J 99 / J 100 with NOTHING, and blocker 20 is the MODAL whose fields are the paired ones. THAT REASONING IS MINE, NOT THE SOURCE'S. This line therefore rests on Amendment E naming the row, never on elimination. J 99 and J 100 stay UNASSIGNED and are the open question.
P I14	OPEN-TO-WORK-MODAL	RECON-DOC	_audit/2026-09-19-profile-modals-measured.md	L-AmendE	GAP	GAP	Signal interest in working for a company	amendment E: blocker 20's rows identified by FROZEN-SET MEMBERSHIP, which is what my first handover got wrong. Verified at 1c08e5f -- J92-J98 and P I13-I16 were GAP there (11 rows, all W, matching the published 11/11W), while P I2-I12 were ALREADY EXCLUDED-RULED at the freeze and so were never in the divided set. Six of these (J92-J97) were moved to EXCLUDED-RULED by 539752b on their profile twins; membership is unchanged because the map's spine is the frozen set || VERIFIED BY skew-gate before pasting, and this REPLACES eleven lines I refused at 3a1e2df. Those named P I2-I12, which were EXCLUDED-RULED AT THE FROZEN COMMIT and so were never in the 409-row set the ledger divided. These eleven are: all frozen-GAP, all unassigned, and exactly the ledger's published 11 with zero headroom left -- the count closes and cannot be extended without tripping the over-count guard. THE SOURCE IS ITSELF A CORRECTION: Amendment E is headed "SECTION 1 IS WRONG. Blocker 20 is not a closed door" and retracts its own document's headline. A source correcting itself outranks a confident source with nothing at stake. STATE NOTE, because it changes the verdict and not the membership: six of these (J 92-97) moved GAP -> EXCLUDED-RULED in 539752b during this session, so the blocker reads LIVE at 5 still-GAP rows (J 98, P I13-I16) rather than 11. Membership is a fact about the FROZEN set; state_today is a separate column. R/W NOT FULLY CHECKED, and said rather than glossed: the ledger publishes 11W, P I13-I16 are W in profile.md, but jobs.md carries no R/W column, so the split closes on four of eleven and is consistent with the rest. || ELIMINATION DOES NOT CLOSE THIS SET, checked 2026-09-19 with a STRUCTURAL enumerator after a lexical one proved lossy. jobs.md section F "Job preferences and Open to Work" holds NINE frozen-GAP rows (J 92-100), not seven, and profile block I holds four (I13-I16): THIRTEEN candidates for ELEVEN published slots. The source selects eleven and does not say why J 99 and J 100 are dropped -- and its own section 1.1 calls the live twin "Nine GAP rows (J92-J100)". The visible structural reason is that the document's cross-slice pairing table pairs J92-J98 with profile I-rows and pairs J 99 / J 100 with NOTHING, and blocker 20 is the MODAL whose fields are the paired ones. THAT REASONING IS MINE, NOT THE SOURCE'S. This line therefore rests on Amendment E naming the row, never on elimination. J 99 and J 100 stay UNASSIGNED and are the open question.
P I15	OPEN-TO-WORK-MODAL	RECON-DOC	_audit/2026-09-19-profile-modals-measured.md	L-AmendE	GAP	GAP	Remove interest in working for a company	amendment E: blocker 20's rows identified by FROZEN-SET MEMBERSHIP, which is what my first handover got wrong. Verified at 1c08e5f -- J92-J98 and P I13-I16 were GAP there (11 rows, all W, matching the published 11/11W), while P I2-I12 were ALREADY EXCLUDED-RULED at the freeze and so were never in the divided set. Six of these (J92-J97) were moved to EXCLUDED-RULED by 539752b on their profile twins; membership is unchanged because the map's spine is the frozen set || VERIFIED BY skew-gate before pasting, and this REPLACES eleven lines I refused at 3a1e2df. Those named P I2-I12, which were EXCLUDED-RULED AT THE FROZEN COMMIT and so were never in the 409-row set the ledger divided. These eleven are: all frozen-GAP, all unassigned, and exactly the ledger's published 11 with zero headroom left -- the count closes and cannot be extended without tripping the over-count guard. THE SOURCE IS ITSELF A CORRECTION: Amendment E is headed "SECTION 1 IS WRONG. Blocker 20 is not a closed door" and retracts its own document's headline. A source correcting itself outranks a confident source with nothing at stake. STATE NOTE, because it changes the verdict and not the membership: six of these (J 92-97) moved GAP -> EXCLUDED-RULED in 539752b during this session, so the blocker reads LIVE at 5 still-GAP rows (J 98, P I13-I16) rather than 11. Membership is a fact about the FROZEN set; state_today is a separate column. R/W NOT FULLY CHECKED, and said rather than glossed: the ledger publishes 11W, P I13-I16 are W in profile.md, but jobs.md carries no R/W column, so the split closes on four of eleven and is consistent with the rest. || ELIMINATION DOES NOT CLOSE THIS SET, checked 2026-09-19 with a STRUCTURAL enumerator after a lexical one proved lossy. jobs.md section F "Job preferences and Open to Work" holds NINE frozen-GAP rows (J 92-100), not seven, and profile block I holds four (I13-I16): THIRTEEN candidates for ELEVEN published slots. The source selects eleven and does not say why J 99 and J 100 are dropped -- and its own section 1.1 calls the live twin "Nine GAP rows (J92-J100)". The visible structural reason is that the document's cross-slice pairing table pairs J92-J98 with profile I-rows and pairs J 99 / J 100 with NOTHING, and blocker 20 is the MODAL whose fields are the paired ones. THAT REASONING IS MINE, NOT THE SOURCE'S. This line therefore rests on Amendment E naming the row, never on elimination. J 99 and J 100 stay UNASSIGNED and are the open question.
P I16	OPEN-TO-WORK-MODAL	RECON-DOC	_audit/2026-09-19-profile-modals-measured.md	L-AmendE	GAP	GAP	Share how you found your job	amendment E: blocker 20's rows identified by FROZEN-SET MEMBERSHIP, which is what my first handover got wrong. Verified at 1c08e5f -- J92-J98 and P I13-I16 were GAP there (11 rows, all W, matching the published 11/11W), while P I2-I12 were ALREADY EXCLUDED-RULED at the freeze and so were never in the divided set. Six of these (J92-J97) were moved to EXCLUDED-RULED by 539752b on their profile twins; membership is unchanged because the map's spine is the frozen set || VERIFIED BY skew-gate before pasting, and this REPLACES eleven lines I refused at 3a1e2df. Those named P I2-I12, which were EXCLUDED-RULED AT THE FROZEN COMMIT and so were never in the 409-row set the ledger divided. These eleven are: all frozen-GAP, all unassigned, and exactly the ledger's published 11 with zero headroom left -- the count closes and cannot be extended without tripping the over-count guard. THE SOURCE IS ITSELF A CORRECTION: Amendment E is headed "SECTION 1 IS WRONG. Blocker 20 is not a closed door" and retracts its own document's headline. A source correcting itself outranks a confident source with nothing at stake. STATE NOTE, because it changes the verdict and not the membership: six of these (J 92-97) moved GAP -> EXCLUDED-RULED in 539752b during this session, so the blocker reads LIVE at 5 still-GAP rows (J 98, P I13-I16) rather than 11. Membership is a fact about the FROZEN set; state_today is a separate column. R/W NOT FULLY CHECKED, and said rather than glossed: the ledger publishes 11W, P I13-I16 are W in profile.md, but jobs.md carries no R/W column, so the split closes on four of eleven and is consistent with the rest. || ELIMINATION DOES NOT CLOSE THIS SET, checked 2026-09-19 with a STRUCTURAL enumerator after a lexical one proved lossy. jobs.md section F "Job preferences and Open to Work" holds NINE frozen-GAP rows (J 92-100), not seven, and profile block I holds four (I13-I16): THIRTEEN candidates for ELEVEN published slots. The source selects eleven and does not say why J 99 and J 100 are dropped -- and its own section 1.1 calls the live twin "Nine GAP rows (J92-J100)". The visible structural reason is that the document's cross-slice pairing table pairs J92-J98 with profile I-rows and pairs J 99 / J 100 with NOTHING, and blocker 20 is the MODAL whose fields are the paired ones. THAT REASONING IS MINE, NOT THE SOURCE'S. This line therefore rests on Amendment E naming the row, never on elimination. J 99 and J 100 stay UNASSIGNED and are the open question.
P K10	UNASSIGNED	UNASSIGNED	-	-	GAP	COVERED-UNFIRED	Verification badge as it appears on job posts	no committed source names this row against any blocker
P M11	RESUME-TOOLS-SURFACE	RECON-DOC	_audit/_census/profile.md	L434-L435	GAP	GAP	Resume Builder	STRENGTH: STRONG, AND THE DISCRIMINATOR IS AN UNUSUAL SPLIT CLASS. The ledger publishes this blocker 2 rows, 1R/1RW. A BLOCKER PUBLISHED AS 1R/1RW NEEDS A ROW THAT IS LITERALLY R/W, and the R/W class is rare in this census -- most rows are plainly R or plainly W. P M11 "Resume Builder" is marked R/W and P M12 "Resume Tips (AI resume feedback)" is marked R. 1R + 1RW, exactly as published. They are also the only two unassigned rows whose capability text carries the word resume as a TOOL rather than as an application artifact, they are adjacent, and both carry the same census reason verbatim -- "no tool, no reason; entitlement unverified" -- which is the census recording them as one unresolved pair. WHAT THIS DOES NOT CLAIM: the ledger queues this blocker BLOCKED and the entitlement is unverified in the census's own words. Locating the rows says which two they are; it says nothing about whether either is reachable.
P M12	RESUME-TOOLS-SURFACE	RECON-DOC	_audit/_census/profile.md	L434-L435	GAP	GAP	Resume Tips (AI resume feedback)	as P M11 -- same blocker, same census family, and carrying the R/W the ledger's published split requires.
P N12	FORBIDDEN-CLASS-FIX-LANDED	LEDGER-EXPLICIT	_audit/2026-09-03-linkedin-gap-blockers.md	L119	GAP	GAP	Keep me logged in / auto sign-in	section 2a table, /uas/login row
P N13	SIGNIN-INTERSTITIAL	RECON-CENSUS-COMMITTED	_audit/2026-09-05-decide-retire-rulings.md	S1,990bbd3	GAP	EXCLUDED-RULED	Sign-in security prompt / email code / CAPTCHA	sole row, retired, flipped
P N14	UNASSIGNED	UNASSIGNED	-	-	GAP	GAP	Identity verification for account recovery (Persona)	no committed source names this row against any blocker
P N25	NO-URL-AT-ALL	RECON-CENSUS-COMMITTED	_audit/_census/profile.md	N25	GAP	EXCLUDED-RULED	LinkedIn Services (DMA) connect / disconnect	STRENGTH: STRONG -- an explicit RE-FILE written into the row itself, not a mention. The row's note reads "RE-FILED 2026-09-19, NO-URL-AT-ALL. NOT a new decision -- the operator's settings ruling already covers it". Ledger publishes 1 row / 1W and N25 is W, so both axes close. NOTE the count axis is WEAK at published=1 -- any single mention closes it by arithmetic -- so the weight here is carried by the explicit re-file and the R/W match, not by the count.
P N30	HELP-CENTER-FORM	RECON-CENSUS-COMMITTED	_audit/2026-09-05-decide-retire-rulings.md	S1,990bbd3	GAP	EXCLUDED-RULED	Deceased member -- request account closure	all three retired and all three flipped
P N31	HELP-CENTER-FORM	RECON-CENSUS-COMMITTED	_audit/2026-09-05-decide-retire-rulings.md	S1,990bbd3	GAP	EXCLUDED-RULED	Deceased member -- request memorialization	all three retired and all three flipped
P O23	UNASSIGNED	UNASSIGNED	-	-	GAP	GAP	Whether a photo, banner or headline change notifies the network	no committed source names this row against any blocker
